sample_id,visit_id,pcr_primers_ae,total_sequencing_reads_ae,reads_with_pcr_primers_ae,filtered_reads_ae,pcr_primers_tb,total_sequencing_reads_tb,reads_with_pcr_primers_tb,filtered_reads_tb,anaplasma_bovis_u03775_ae,anaplasma_bovis_ab983439_ae,anaplasma_marginale_cp000030_ae,anaplasma_platys_like_ku585990_ae,anaplasma_phagocytophilum_u02521_ae,candidatus_anaplasma_boleense_ku586025_ae,uncultured_anaplasma_sp_clone_saso_ky924885_ae,uncultured_anaplasma_sp_jn862825_ae,ehrlichia_sp_tibet_ehrlichia_canis_ehrlichia_minasensis_af414399_ay394465_mt163430_ae,ehrlichia_ruminantium_x61659_ae,anaplasma_platys_ef139459_ae,babesia_bigemina_ay603402_tb,babesia_bigemina_lk391709_tb,babesia_bigemina_ku206291_tb,theileria_mutans_af078815_tb,theileria_sp_strain_msd_af078816_tb,theileria_parva_l02366_tb,theileria_taurotragi_l19082_tb,theileria_velifera_af097993_tb,babesia_bovis_kf928959_tb,babesia_bovis_aaxt01000002_tb,babesia_bovis_ay603398_tb,babesia_bigemina_lk391709_2_tb,babesia_bovis_jq437260_tb,calf_id,visit_date,dead_or_alive_at_end_of_study,date_last_visit_with_data,date_of_birth,calf_sex,serology_t_parva,serology_t_mutans,serology_b_bigemina,serology_a_marginale,sample_week,date_of_death,euthanised,immediate_cause_pathology,definitive_aetiological_cause,definitive_cause_pathogen,contributing_pathology_1,contributing_cause_1,agro_ecological_zones,haemonchosis_coinfection,dead_or_alive_simple,event,time_to_event,genotype,died
RED000025,VRC010181,AnEh,484,396,344,ThBa,182,87,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA030710181,2007-10-24,Alive,NA,2007-10-21,F,112.5,61,40,36.5,1,NA,NA,NA,Alive,NA,NA,NA,Otimong (7),NA,Alive,0,51,CC,No
RED000028,VRC010511,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA051810511,2007-10-29,Alive,NA,2007-10-24,M,78,30,23,37.5,1,NA,NA,NA,Alive,NA,NA,NA,Luanda (18),NA,Alive,0,51,CC,No
RED000031,VRC010031,AnEh,156,90,59,ThBa,1145,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA010210031,2007-10-29,Alive,NA,2007-10-22,F,73,29.5,65.5,14,1,NA,NA,NA,Alive,NA,NA,NA,Kidera (2),NA,Alive,0,51,CT,No
RED000033,VRC010271,AnEh,2666,1848,1591,ThBa,235,119,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA031010271,2007-10-30,Alive,NA,2007-10-25,M,34.5,44.5,9,31.5,1,NA,NA,NA,Alive,NA,NA,NA,Bukati (10),NA,Alive,0,51,CT,No
RED000035,VRC010241,AnEh,5675,2732,2291,ThBa,1225,295,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA030910241,2007-10-30,Dead: Infectious death,2008-09-04,2007-10-27,F,16.5,5,14,3.5,1,2008-09-12,No,Unknown,Censored,No Pathogen Found,Unknown,Theileriosis,Bulwani (9),absent,Dead,0,45.857142857142854,CT,Other
RED000037,VRC010272,AnEh,40611,26480,21745,ThBa,2203,856,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA031010272,2007-10-31,Alive,NA,2007-10-25,M,23.5,43.5,27,15,1,NA,NA,NA,Alive,NA,NA,NA,Bukati (10),NA,Alive,0,51,CC,No
RED000039,VRC010391,AnEh,13890,9609,8042,ThBa,1473,519,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA031410391,2007-10-31,Alive,NA,2007-10-26,M,35,14,23,23,1,NA,NA,NA,Alive,NA,NA,NA,Simur East (14),NA,Alive,0,51,CT,No
RED000041,VRC010242,AnEh,4731,3495,2728,ThBa,2657,973,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA030910242,2007-11-01,Alive,NA,2007-10-28,F,3.5,2.5,2,3.5,1,NA,NA,NA,Alive,NA,NA,NA,Bulwani (9),NA,Alive,0,51,CT,No
RED000044,VRC010571,AnEh,235,166,126,ThBa,238,169,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA052010571,2007-11-05,Dead: Infectious death,2008-06-03,2007-10-29,M,53.5,42,12.5,12,1,2008-06-03,No,Multi-organ failure,Censored,Babesia spp.,NA,NA,Magombe East (20),absent,Dead,0,31.142857142857142,CT,Other
RED000046,VRC010121,AnEh,1361,863,746,ThBa,162,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA020510121,2007-11-05,Alive,NA,2007-10-30,F,88.5,35.5,22.5,11.5,1,NA,NA,NA,Alive,NA,NA,NA,Kamunuoit (5),NA,Alive,0,51,CC,No
RED000049,VRC010421,AnEh,2398,1626,1190,ThBa,159,81,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA041510421,2007-11-06,Alive,NA,2007-11-01,M,11.5,6.5,3,11,1,NA,NA,NA,Alive,NA,NA,NA,Namboboto (15),NA,Alive,0,51,CC,No
RED000050,VRC010422,AnEh,2721,1716,1433,ThBa,253,118,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA041510422,2007-11-06,Dead: Infectious death,2008-01-14,2007-10-31,F,8,17,2,22,1,2008-01-14,No,Unknown,Censored,No Pathogen Found,NA,NA,Namboboto (15),absent,Dead,0,10.714285714285714,CC,Other
RED000052,VCC010541,AnEh,26683,13511,10354,ThBa,40577,22839,17433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17398,0,0,0,0,0,0,0,CA051910541,2007-11-07,Dead: Infectious death,2008-07-28,2007-10-15,F,NA,NA,NA,NA,1,2008-07-31,No,Lymphoblastic interstitial pneumonia,Dead,Theileria parva,Anaemia,Trypanosomiasis,Bujwanga (19),absent,Dead,1,41.42857142857143,CT,ECF
RED000055,VRC010122,AnEh,24362,18325,15377,ThBa,1760,152,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA020510122,2007-11-08,Alive,NA,2007-11-05,M,74,33,32,41,1,NA,NA,NA,Alive,NA,NA,NA,Kamunuoit (5),NA,Alive,0,51,CC,No
RED000057,VRC010151,AnEh,12405,8273,6874,ThBa,654,356,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA020610151,2007-11-09,Alive,NA,2007-11-03,M,28,13.5,19,20,1,NA,NA,NA,Alive,NA,NA,NA,Karisa (6),NA,Alive,0,51,CC,No
RED000059,VRC010212,AnEh,11292,6531,5419,ThBa,4746,1511,918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA030810212,2007-11-12,Alive,NA,2007-11-08,M,76,63.5,10.5,15,1,NA,NA,NA,Alive,NA,NA,NA,Igero (8),NA,Alive,0,51,CC,No
RED000060,VRC060211,AnEh,4242,2332,2036,ThBa,356,116,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA030810211,2007-11-12,Dead: Infectious death,2007-12-17,2007-10-02,M,16.5,27,18,3,6,2007-10-17,No,Asphyxia,Censored,NA,Viral pneumonia,Unknown,Igero (8),absent,Dead,0,2.142857142857143,CT,Other
RED000062,VRC010213,AnEh,24937,16263,13158,ThBa,2729,1102,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA030810213,2007-11-12,Alive,NA,2007-11-08,M,3,3.5,4.5,4,1,NA,NA,NA,Alive,NA,NA,NA,Igero (8),NA,Alive,0,51,CT,No
RED000064,VRC010362,AnEh,775,524,439,ThBa,40,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA031310362,2007-11-13,Alive,NA,2007-11-06,M,50.5,50,7,12,1,NA,NA,NA,Alive,NA,NA,NA,Yiro West (13),NA,Alive,0,51,CT,No
RED000065,VRC060361,AnEh,4339,3084,2648,ThBa,2820,1577,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952,0,0,0,0,0,0,0,CA031310361,2007-11-13,Alive,NA,2007-10-04,M,50,13,33,6,6,NA,NA,NA,Alive,NA,NA,NA,Yiro West (13),NA,Alive,0,51,CT,No
RED000067,VRC010153,AnEh,1349,934,781,ThBa,65,40,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA020610153,2007-11-14,Alive,NA,2007-11-08,F,8.5,16.5,3,11,1,NA,NA,NA,Alive,NA,NA,NA,Karisa (6),NA,Alive,0,51,CT,No
RED000068,VRC060001,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA010110001,2007-11-14,Alive,NA,2007-10-06,F,16,50.5,8,9,6,NA,NA,NA,Alive,NA,NA,NA,East Siboti (1),NA,Alive,0,51,CT,No
RED000070,VRC010004,AnEh,42226,28911,21043,ThBa,2116,694,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA010110004,2007-11-14,Alive,NA,2007-11-12,F,19.5,7,16.5,8.5,1,NA,NA,NA,Alive,NA,NA,NA,East Siboti (1),NA,Alive,0,51,TT,No
RED000071,VRC060002,AnEh,61074,31782,27763,ThBa,849,147,71,0,0,0,5603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA010110002,2007-11-14,Dead: Infectious death,2008-05-07,2007-10-04,M,27,35.5,94,27.5,6,2008-05-23,No,Anemia (whole blood loss),Censored,Haemonchus placei,NA,NA,East Siboti (1),absent,Dead,0,33.142857142857146,TT,Other
RED000072,VRC060152,AnEh,3614,2637,2348,ThBa,114,38,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA020610152,2007-11-15,Alive,NA,2007-10-04,M,5.5,4.5,4,5,6,NA,NA,NA,Alive,NA,NA,NA,Karisa (6),NA,Alive,0,51,TT,No
RED000074,VRC010183,AnEh,1693,1113,931,ThBa,193,95,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA030710183,2007-11-19,Alive,NA,2007-11-14,F,98,47,60.5,35,1,NA,NA,NA,Alive,NA,NA,NA,Otimong (7),NA,Alive,0,51,CT,No
RED000076,VRC060331,AnEh,1580,1204,1043,ThBa,191,107,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA031210331,2007-11-19,Alive,NA,2007-10-08,M,49.5,21.5,3.5,15,6,NA,NA,NA,Alive,NA,NA,NA,Bumala A (12),NA,Alive,0,51,CT,No
RED000077,VRC010182,AnEh,2612,1775,1504,ThBa,1056,239,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA030710182,2007-11-19,Alive,NA,2007-11-16,M,78.5,36.5,47.5,45,1,NA,NA,NA,Alive,NA,NA,NA,Otimong (7),NA,Alive,0,51,TT,No
RED000079,VRC010093,AnEh,47270,23704,20598,ThBa,232,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA020410093,2007-11-20,Dead: Infectious death,2008-04-09,2007-11-15,M,40,15.5,50,22,1,2008-04-13,No,Lymphoblastic interstitial pneumonia,Dead,Theileria parva,Anaemia,Unknown,Mabusi (4),absent,Dead,1,21.428571428571427,CC,ECF
RED000081,VRC010062,AnEh,81876,52950,40516,ThBa,1385,91,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA010310062,2007-11-23,Alive,NA,2007-11-18,F,46.5,20.5,13.5,7.5,1,NA,NA,NA,Alive,NA,NA,NA,Kokare (3),NA,Alive,0,51,CC,No
RED000083,VRC010063,AnEh,15318,9807,8164,ThBa,369,30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA010310063,2007-11-23,Alive,NA,2007-11-19,M,30,20.5,11,28,1,NA,NA,NA,Alive,NA,NA,NA,Kokare (3),NA,Alive,0,51,CC,No
RED000085,VRC010451,AnEh,19334,13066,10550,ThBa,1996,47,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA041610451,2007-11-27,Alive,NA,2007-11-22,F,32,14,83.5,17.5,1,NA,NA,NA,Alive,NA,NA,NA,Ojwando B (16),NA,Alive,0,51,CC,No
RED000089,VRC010243,AnEh,32128,22328,18000,ThBa,693,312,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA030910243,2007-11-28,Alive,NA,2007-11-24,F,100.5,48.5,12,23.5,1,NA,NA,NA,Alive,NA,NA,NA,Bulwani (9),NA,Alive,0,51,CT,No
RED000099,VRC010273,AnEh,14339,11010,7250,ThBa,549,161,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA031010273,2007-12-05,Alive,NA,2007-12-03,M,75.5,54,20,19,1,NA,NA,NA,Alive,NA,NA,NA,Bukati (10),NA,Alive,0,51,TT,No
RED000101,VRC060092,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA020410092,2007-11-21,Alive,NA,2007-10-13,M,36.5,13.5,10,3,6,NA,NA,NA,Alive,NA,NA,NA,Mabusi (4),NA,Alive,0,51,CT,No
RED000102,VRC060091,AnEh,8887,4546,3699,ThBa,16800,7552,2912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2908,0,0,0,0,0,0,0,0,0,CA020410091,2007-11-21,Alive,NA,2007-10-12,M,7.5,6.5,4.5,6,6,NA,NA,NA,Alive,NA,NA,NA,Mabusi (4),NA,Alive,0,51,CC,No
RED000104,VRC060181,AnEh,703,512,447,ThBa,243405,166750,140075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139925,0,0,0,0,0,0,0,CA030710181,2007-11-22,Alive,NA,2007-10-21,F,78,40,16,9,6,NA,NA,NA,Alive,NA,NA,NA,Otimong (7),NA,Alive,0,51,CC,No
RED000106,VRC060482,NA,0,0,0,NA,0,0,0,23906,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA041710482,2007-11-27,Alive,NA,2007-10-16,M,57,53,2,3,6,NA,NA,NA,Alive,NA,NA,NA,Kodiere (17),NA,Alive,0,51,CC,No
RED000108,VRC060061,NA,0,0,0,NA,0,0,0,4791,0,0,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA010310061,2007-11-28,Alive,NA,2007-10-16,F,34,11,6.5,18.5,6,NA,NA,NA,Alive,NA,NA,NA,Kokare (3),NA,Alive,0,51,CC,No
RED000110,VRC060242,AnEh,5869,4599,4099,ThBa,241564,183344,110924,0,0,0,1278,0,0,0,0,0,0,0,0,0,0,97846,12849,0,0,0,0,0,0,0,0,CA030910242,2007-11-29,Alive,NA,2007-10-28,F,1,7.5,1,2,6,NA,NA,NA,Alive,NA,NA,NA,Bulwani (9),NA,Alive,0,51,CT,No
RED000111,VRC060241,AnEh,7077,3681,3152,ThBa,156017,130568,105483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103575,1738,0,0,0,0,0,0,0,0,CA030910241,2007-11-29,Dead: Infectious death,2008-09-04,2007-10-27,F,4,20,3.5,2,6,2008-09-12,No,Unknown,Censored,No Pathogen Found,Unknown,Theileriosis,Bulwani (9),absent,Dead,0,45.857142857142854,CT,Other
RED000112,VRC060511,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12817,0,0,0,0,0,0,0,CA051810511,2007-12-03,Alive,NA,2007-10-24,M,30.5,5,9,6.5,6,NA,NA,NA,Alive,NA,NA,NA,Luanda (18),NA,Alive,0,51,CC,No
RED000114,VRC060391,AnEh,23565,16301,14063,ThBa,30781,17200,12840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5795,0,0,6846,0,0,0,0,0,0,CA031410391,2007-12-04,Alive,NA,2007-10-26,M,10,6,6,4,6,NA,NA,NA,Alive,NA,NA,NA,Simur East (14),NA,Alive,0,51,CT,No
RED000115,VRC060031,AnEh,138,73,55,ThBa,1152,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA010210031,2007-12-05,Alive,NA,2007-10-22,F,21.5,18,14,3,6,NA,NA,NA,Alive,NA,NA,NA,Kidera (2),NA,Alive,0,51,CT,No
RED000116,VRC010032,AnEh,13605,6658,5535,ThBa,328,112,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA010210032,2007-12-05,Dead: Infectious death,2008-09-10,2007-12-03,F,106,53.5,21.5,56.5,1,2008-10-13,No,Endotoxic shock,Censored,No Pathogen Found,NA,NA,Kidera (2),absent,Dead,0,45,CT,Other
RED000118,VRC010033,AnEh,279,201,121,ThBa,5800,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA010210033,2007-12-06,Alive,NA,2007-12-03,F,62,9,4,31,1,NA,NA,NA,Alive,NA,NA,NA,Kidera (2),NA,Alive,0,51,CC,No
RED000119,VCC010061,AnEh,5033,3221,2764,ThBa,584083,524746,424906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424762,0,0,0,0,0,0,0,CA010310061,2007-12-06,Alive,NA,2007-10-16,F,NA,NA,NA,NA,1,NA,NA,NA,Alive,NA,NA,NA,Kokare (3),NA,Alive,0,51,CC,No
RED000120,VRC060422,AnEh,2368,1552,1340,ThBa,252,90,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA041510422,2007-12-10,Dead: Infectious death,2008-01-14,2007-10-31,F,3,7,2,5.5,6,2008-01-14,No,Unknown,Censored,No Pathogen Found,NA,NA,Namboboto (15),absent,Dead,0,10.714285714285714,CC,Other
RED000121,VRC060421,AnEh,1345,843,705,ThBa,519,243,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA041510421,2007-12-10,Alive,NA,2007-11-01,M,3,21,2,3,6,NA,NA,NA,Alive,NA,NA,NA,Namboboto (15),NA,Alive,0,51,CC,No
RED000122,VRC060272,AnEh,54126,33955,27294,ThBa,3464,778,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA031010272,2007-12-06,Alive,NA,2007-10-25,M,5.5,17.5,5.5,4,6,NA,NA,NA,Alive,NA,NA,NA,Bukati (10),NA,Alive,0,51,CC,No
RED000123,VRC060271,AnEh,6238,4192,3506,ThBa,757,439,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA031010271,2007-12-06,Alive,NA,2007-10-25,M,7,62.5,4.5,6,6,NA,NA,NA,Alive,NA,NA,NA,Bukati (10),NA,Alive,0,51,CT,No
RED000124,VRC060571,AnEh,822,498,414,ThBa,24053,14913,11655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11577,0,0,0,0,0,0,0,CA052010571,2007-12-11,Dead: Infectious death,2008-06-03,2007-10-29,M,17.5,12.5,5.5,4,6,2008-06-03,No,Multi-organ failure,Censored,Babesia spp.,NA,NA,Magombe East (20),absent,Dead,0,31.142857142857142,CT,Other
RED000126,VRC060121,AnEh,2002,1283,1089,ThBa,45968,36411,28288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28039,0,0,0,0,0,0,0,CA020510121,2007-12-12,Alive,NA,2007-10-30,F,18.5,13.5,3.5,2,6,NA,NA,NA,Alive,NA,NA,NA,Kamunuoit (5),NA,Alive,0,51,CC,No
RED000127,VRC060122,AnEh,22763,16417,12989,ThBa,16585,13281,11359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11304,0,0,0,0,0,0,0,0,0,CA020510122,2007-12-12,Alive,NA,2007-11-05,M,40,48.5,26.5,10,6,NA,NA,NA,Alive,NA,NA,NA,Kamunuoit (5),NA,Alive,0,51,CC,No
RED000128,VRC110211,AnEh,7159,4287,3645,ThBa,51446,38990,29886,0,0,0,0,0,0,0,0,0,2731,0,0,0,0,27436,0,0,2224,0,0,0,0,0,0,CA030810211,2007-12-17,Dead: Infectious death,2007-12-17,2007-10-02,M,11.5,64.5,10,5.5,11,2007-10-17,No,Asphyxia,Censored,NA,Viral pneumonia,Unknown,Igero (8),absent,Dead,0,2.142857142857143,CT,Other
RED000129,VRC060212,AnEh,12915,7859,6464,ThBa,38110,15426,12080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7821,4043,0,0,0,0,0,0,0,0,CA030810212,2007-12-17,Alive,NA,2007-11-08,M,21.5,7,3,3,6,NA,NA,NA,Alive,NA,NA,NA,Igero (8),NA,Alive,0,51,CC,No
RED000130,VRC060213,AnEh,22565,15058,12258,ThBa,1631,581,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA030810213,2007-12-17,Alive,NA,2007-11-08,M,1,3,2.5,2,6,NA,NA,NA,Alive,NA,NA,NA,Igero (8),NA,Alive,0,51,CT,No
RED000131,VRC110361,AnEh,152673,132897,121526,ThBa,4401,3248,2561,0,0,0,120708,0,0,0,0,0,0,0,0,0,0,2547,0,0,0,0,0,0,0,0,0,CA031310361,2007-12-18,Alive,NA,2007-10-04,M,33.5,11.5,21.5,6,11,NA,NA,NA,Alive,NA,NA,NA,Yiro West (13),NA,Alive,0,51,CT,No
RED000132,VRC060362,AnEh,1070,538,349,ThBa,146997,115101,88681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75548,10952,0,1632,0,0,0,0,0,0,CA031310362,2007-12-18,Alive,NA,2007-11-06,M,12.5,45,2,3,6,NA,NA,NA,Alive,NA,NA,NA,Yiro West (13),NA,Alive,0,51,CT,No
RED000133,VRC110001,NA,0,0,0,NA,0,0,0,0,5728,0,88273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA010110001,2007-12-19,Alive,NA,2007-10-06,F,8,5,4,10,11,NA,NA,NA,Alive,NA,NA,NA,East Siboti (1),NA,Alive,0,51,CT,No
RED000134,VRC110002,AnEh,102462,55014,50347,ThBa,432,127,83,0,0,0,20785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA010110002,2007-12-19,Dead: Infectious death,2008-05-07,2007-10-04,M,15.5,2.5,67,28.5,11,2008-05-23,No,Anemia (whole blood loss),Censored,Haemonchus placei,NA,NA,East Siboti (1),absent,Dead,0,33.142857142857146,TT,Other
RED000135,VRC060004,AnEh,89253,60828,47144,ThBa,1597,498,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA010110004,2007-12-19,Alive,NA,2007-11-12,F,13,15.5,6,3,6,NA,NA,NA,Alive,NA,NA,NA,East Siboti (1),NA,Alive,0,51,TT,No
RED000136,VRC110152,AnEh,91657,83451,78413,ThBa,247,113,76,0,0,0,77881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA020610152,2007-12-20,Alive,NA,2007-10-04,M,4.5,1,3,4,11,NA,NA,NA,Alive,NA,NA,NA,Karisa (6),NA,Alive,0,51,TT,No
RED000137,VRC060153,AnEh,34468,28473,24981,ThBa,621,285,220,0,0,0,16960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA020610153,2007-12-20,Alive,NA,2007-11-08,F,2,20.5,11,2,6,NA,NA,NA,Alive,NA,NA,NA,Karisa (6),NA,Alive,0,51,CT,No
RED000138,VRC060151,AnEh,35663,23587,19141,ThBa,49588,41706,31957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31931,0,0,0,0,0,0,0,0,0,CA020610151,2007-12-20,Alive,NA,2007-11-03,M,4,8.5,6,5,6,NA,NA,NA,Alive,NA,NA,NA,Karisa (6),NA,Alive,0,51,CC,No
RED000139,VRC060183,AnEh,1246,809,627,ThBa,384,131,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA030710183,2007-12-21,Alive,NA,2007-11-14,F,63,8,21.5,6.5,6,NA,NA,NA,Alive,NA,NA,NA,Otimong (7),NA,Alive,0,51,CT,No
RED000140,VRC060182,AnEh,4599,3180,2710,ThBa,318,52,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA030710182,2007-12-21,Alive,NA,2007-11-16,M,26.5,31.5,11.5,10.5,6,NA,NA,NA,Alive,NA,NA,NA,Otimong (7),NA,Alive,0,51,TT,No
RED000141,VRC110181,AnEh,1397,1111,970,ThBa,328,179,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA030710181,2007-12-21,Alive,NA,2007-10-21,F,66.5,20.5,18,13,11,NA,NA,NA,Alive,NA,NA,NA,Otimong (7),NA,Alive,0,51,CC,No
RED000142,VRC110092,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA020410092,2007-12-22,Alive,NA,2007-10-13,M,32.5,9.5,9,5.5,11,NA,NA,NA,Alive,NA,NA,NA,Mabusi (4),NA,Alive,0,51,CT,No
RED000143,VRC110091,AnEh,89273,57077,49754,ThBa,559,97,52,0,0,0,0,0,0,29195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA020410091,2007-12-22,Alive,NA,2007-10-12,M,5.5,73.5,9.5,7,11,NA,NA,NA,Alive,NA,NA,NA,Mabusi (4),NA,Alive,0,51,CC,No
RED000144,VRC060093,AnEh,7230,2861,2449,ThBa,5116,2562,2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2062,0,0,0,0,0,0,0,0,0,CA020410093,2007-12-22,Dead: Infectious death,2008-04-09,2007-11-15,M,12.5,53,36,5.5,6,2008-04-13,No,Lymphoblastic interstitial pneumonia,Dead,Theileria parva,Anaemia,Unknown,Mabusi (4),absent,Dead,1,21.428571428571427,CC,ECF
RED000145,VRC110331,AnEh,594,456,371,ThBa,168,77,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA031210331,2007-12-29,Alive,NA,2007-10-08,M,36.5,75.5,4,18,11,NA,NA,NA,Alive,NA,NA,NA,Bumala A (12),NA,Alive,0,51,CT,No
RED000152,VRC110482,NA,0,0,0,NA,0,0,0,0,0,0,238750,0,0,0,0,0,0,0,0,0,0,72666,30080,0,0,0,0,0,0,0,0,CA041710482,2008-01-08,Alive,NA,2007-10-16,M,25.5,17,3.5,4,11,NA,NA,NA,Alive,NA,NA,NA,Kodiere (17),NA,Alive,0,51,CC,No
